json_stats: {"RAM": "8.28/251.57G", "_type": "train_epoch", "dt": 0.13181, "dt_data": 0.13181, "dt_net": 0.78260, "epoch": "34/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 3.94434, "loss": 0.83179, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.23/251.57G", "_type": "train_epoch", "dt": 0.13337, "dt_data": 0.13337, "dt_net": 0.79687, "epoch": "35/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 4.92822, "loss": 0.84450, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.28/251.57G", "_type": "train_epoch", "dt": 0.13223, "dt_data": 0.13223, "dt_net": 0.79283, "epoch": "36/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 7.82154, "loss": 1.45760, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.28/251.57G", "_type": "train_epoch", "dt": 0.13301, "dt_data": 0.13301, "dt_net": 0.79026, "epoch": "37/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 10.85981, "loss": 1.47617, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.22/251.57G", "_type": "train_epoch", "dt": 0.13095, "dt_data": 0.13095, "dt_net": 0.77603, "epoch": "38/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 8.91943, "loss": 1.11403, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.22/251.57G", "_type": "train_epoch", "dt": 0.13408, "dt_data": 0.13408, "dt_net": 0.78985, "epoch": "39/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 4.02080, "loss": 0.82459, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.28/251.57G", "_type": "train_epoch", "dt": 0.13377, "dt_data": 0.13377, "dt_net": 0.79789, "epoch": "40/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 3.00967, "loss": 0.64833, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.32/251.57G", "_type": "val_epoch", "acc(ego)": 0.68627, "acc(gaze)": 0.22222, "epoch": "40/200", "f1(ego)": 0.76018, "f1(gaze)": 0.08081, "gpu_mem": "8.07G", "min_top1_err": 70.00000, "min_top5_err": 20.00000, "time_diff": 0.00011, "top1_err": 70.00000, "top5_err": 20.00000}
json_stats: {"RAM": "8.32/251.57G", "_type": "train_epoch", "dt": 0.13781, "dt_data": 0.13781, "dt_net": 0.77454, "epoch": "41/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 15.92500, "loss": 1.75210, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.33/251.57G", "_type": "train_epoch", "dt": 0.13227, "dt_data": 0.13227, "dt_net": 0.79403, "epoch": "42/200", "eta": "0:00:20", "gpu_mem": "8.07G", "grad_norm": 6.55329, "loss": 0.97962, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.28/251.57G", "_type": "train_epoch", "dt": 0.13196, "dt_data": 0.13196, "dt_net": 0.78935, "epoch": "43/200", "eta": "0:00:20", "gpu_mem": "8.07G", "grad_norm": 7.75320, "loss": 0.93378, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.29/251.57G", "_type": "train_epoch", "dt": 0.13197, "dt_data": 0.13197, "dt_net": 0.78383, "epoch": "44/200", "eta": "0:00:20", "gpu_mem": "8.07G", "grad_norm": 4.54148, "loss": 0.72981, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.28/251.57G", "_type": "train_epoch", "dt": 0.13330, "dt_data": 0.13330, "dt_net": 0.79989, "epoch": "45/200", "eta": "0:00:20", "gpu_mem": "8.07G", "grad_norm": 5.11365, "loss": 1.04014, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.28/251.57G", "_type": "train_epoch", "dt": 0.13109, "dt_data": 0.13109, "dt_net": 0.78039, "epoch": "46/200", "eta": "0:00:20", "gpu_mem": "8.07G", "grad_norm": 4.98675, "loss": 0.97585, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.24/251.57G", "_type": "train_epoch", "dt": 0.13327, "dt_data": 0.13327, "dt_net": 0.79287, "epoch": "47/200", "eta": "0:00:20", "gpu_mem": "8.07G", "grad_norm": 4.52114, "loss": 1.26825, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.24/251.57G", "_type": "train_epoch", "dt": 0.13048, "dt_data": 0.13048, "dt_net": 0.79485, "epoch": "48/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 7.16265, "loss": 1.10627, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
